Date,Afghanistan,Albania,Algeria,Angola,Argentina,Aruba,Australia,Austria,Bahrain,Bangladesh,Barbados,Belgium,Belize,Benin,Bolivia,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Costa Rica,Cuba,Cyprus,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,El Salvador,Equatorial Guinea,Ethiopia,Faroe Islands,Fiji,Finland,French Polynesia,Gabon,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Israel,Jamaica,Japan,Jordan,Kenya,Lebanon,Liberia,Libya,Luxembourg,Madagascar,Malaysia,Mali,Malta,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Mozambique,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Rwanda,Samoa,Saudi Arabia,Senegal,Sierra Leone,Singapore,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Suriname,Sweden,Switzerland,Tanzania,Thailand,Togo,Tonga,Tunisia,Turkey,Uganda,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam
1959-09-01,22.973000000000006,16.747999999999998,30.676,22.808000000000003,12.237,29.603,19.742,11.533,30.743000000000002,27.542,27.909000000000002,16.268,26.772,25.575,21.489,25.627,14.322,26.938,27.055999999999997,23.554000000000002,5.534,28.662,24.369,27.46,7.747000000000001,14.604000000000001,25.161,24.222,25.883000000000006,27.534000000000002,23.585,-11.575,30.868000000000002,27.753,27.489,21.861,25.273000000000003,24.44,22.888,10.880999999999998,23.75,6.7940000000000005,25.466,24.064,25.271,19.06,-12.1,28.013,24.436,24.795,26.896,27.965,25.677,14.049,6.351000000000001,26.000999999999998,25.852,27.926,14.521999999999998,24.271,27.419,21.575,24.396,23.592,22.536,24.732,28.423,16.098,21.418000000000006,26.022,30.814,24.729,31.60700000000001,21.194000000000006,24.282,9.918,22.548000000000002,22.669,19.719,15.905,20.756,8.87,26.68,29.933000000000003,25.735,5.9,27.1,27.734,26.422,23.981,22.283,19.926,27.089,11.886,19.712,31.824,12.704,19.687,25.907,30.203000000000007,28.175,25.394000000000002,26.822,25.889,27.605,16.065,19.132,27.602,27.511,8.622,13.731,22.389,26.662,25.498,21.396,27.877,16.427999999999994,22.528,33.162,13.549,16.171,13.815,25.759
1959-10-01,15.648,11.36,24.406,23.864,14.645,28.701,22.653000000000002,6.34,27.791,25.951999999999998,26.984,11.379000000000001,26.512,26.849,22.705,25.801,8.853000000000002,28.84,26.418000000000006,24.232,-4.394,28.173000000000002,24.919,27.282,8.948,8.578,24.79300000000001,24.77,25.43,27.26,19.657,-18.0,28.723000000000006,27.003,26.679,21.544,24.81600000000001,24.828000000000007,22.75,9.787,24.992,1.761,25.458000000000002,24.566,26.487,13.254000000000001,-18.573,27.085,23.851,25.354,26.63900000000001,27.595,25.337,8.895,4.322,24.64,26.06900000000001,23.20000000000001,12.214,20.703000000000007,26.935,15.442,20.148,24.261,18.899,25.381,23.278,10.591,22.859,25.953000000000007,30.294,19.636,30.125,22.28700000000001,21.571,1.9169999999999998,18.557000000000002,25.031,16.352999999999998,11.678999999999998,21.081,9.13,26.374,27.896,26.567,1.971,23.109,27.313000000000002,25.795,24.375,24.667,20.145,26.677,7.372000000000001,15.690999999999999,28.845,7.512,19.135,26.269,26.421999999999997,29.17,25.978,26.821,26.381999999999998,27.052000000000003,18.223000000000006,14.464,27.033,27.25800000000001,3.721,7.6389999999999985,23.228,25.919,26.524,22.902,20.466,11.046,22.619,29.195,11.336,9.344,17.271,23.997000000000003
1959-11-01,6.59,8.926,17.714000000000006,23.3,17.730999999999995,28.197,26.791,1.656,21.548,22.445,26.762,5.473,24.041,27.384,22.5,25.548,5.76,28.2,26.331,24.393,-13.085,26.714000000000002,24.856,25.502,11.294,-0.7170000000000001,24.889,26.432,25.482,25.568,16.82,-23.729,26.731,26.480999999999998,25.761,21.862,24.345,25.202,22.317,6.891,25.224,-2.65,26.097,24.684,27.295,11.033,-24.326,26.985,22.088,25.28,26.419,26.63,23.778,4.837,-1.235,20.761999999999997,26.306,15.392999999999999,7.431,17.285999999999998,26.253,9.779,15.344000000000001,24.58,15.145999999999999,25.685,18.325,4.9190000000000005,24.754,25.756,26.544,17.107,24.666,24.404,17.558999999999994,-15.135,13.46,25.882,11.41,5.957000000000002,24.157,12.166,25.878,24.612,26.436,-1.2080000000000002,15.218,27.648000000000003,26.096,25.105999999999998,25.684,20.545,26.526,2.251,11.412,22.712,3.583,18.762999999999998,26.251,19.971,27.232,26.144,26.604,26.981,26.395,20.662000000000006,9.523,26.319000000000006,26.806,-0.526,2.011,23.611,25.491,27.32200000000001,23.182,15.675,7.502999999999999,22.842,23.115,6.843,1.602,19.232,22.96
1959-12-01,0.2780000000000005,7.278,12.91,22.749000000000002,20.133,27.991999999999997,26.302,-0.33899999999999997,16.183,19.411,26.551,4.306,22.38,25.889,23.057,25.898000000000003,3.817,24.82,25.997,23.79300000000001,-15.86,24.959,24.29,21.936,13.133,-6.146,25.029,26.974,25.338,23.388,14.363,-30.131,24.824,26.013,24.94,22.081,23.614,25.60100000000001,21.633000000000006,5.789999999999999,25.951,-9.493,26.512,24.741,26.364,9.456,-30.794,26.817,20.766,23.321,26.09,25.575,22.603,3.37,-2.204,17.900000000000006,26.06900000000001,9.759,6.252999999999999,13.74,25.231,4.32,11.121,24.461,11.579,24.938,13.367,3.8680000000000003,25.391,25.751,21.24,14.614,19.658,25.270000000000003,15.382,-21.188,10.758,26.288,8.16,4.474,25.458,14.359000000000002,25.044,19.888,24.279,-5.138,10.036,27.235,26.307,25.315,26.774,20.502,25.99,-1.383,9.507,17.509999999999998,1.1940000000000002,18.852,26.15,15.523,23.739,25.028000000000002,26.381999999999998,27.12,25.343000000000004,21.623,7.478,25.764,26.327,-4.92,0.5950000000000001,23.090999999999998,24.838,26.468000000000004,24.457,11.803,4.638,23.216,18.206,5.589,-1.219,21.851999999999997,21.090000000000003
1960-01-01,2.262,4.127,12.229000000000001,22.772,22.383000000000006,27.0,28.445,-4.059,17.521,18.039,25.864,2.089,22.714000000000002,26.451,22.453000000000007,25.515,1.215,25.025,25.254,24.0,-22.14,24.884,24.54300000000001,21.119,14.894,-8.562999999999999,25.088,26.999,25.576999999999998,22.937,12.483,-27.054000000000002,23.966,25.355,24.469,22.072,24.022,25.82,21.614,4.209,26.404,-13.099,26.922,25.116,26.774,6.9030000000000005,-27.605,26.252,21.066,24.151,25.764,25.161,23.026,-2.503,-1.922,16.885,25.908,10.593,5.017,12.199000000000002,24.884,0.7919999999999999,10.270999999999999,24.728,10.252,25.336,12.561,1.246,25.038,25.688,21.273000000000003,13.035,19.609,26.166,14.978,-22.218000000000004,10.016,25.351,5.16,2.94,24.916,15.581,25.075,19.154,24.44400000000001,-9.079,9.263,26.83,26.434,24.861,27.726,20.8,25.725,-4.292,8.681000000000001,18.743,-2.2090000000000005,18.802,26.602,16.038999999999998,24.299,25.467,26.096,26.792,25.239,22.594,6.246,25.872,25.765,-9.605,-2.219,22.693,23.597,26.992,25.246,10.787,2.84,23.49,19.775,4.102,-3.7910000000000004,24.432,19.663
1960-02-01,7.007999999999999,5.7829999999999995,17.081,22.519,21.669,27.04000000000001,26.993000000000002,-2.354,19.251,22.196,25.791,3.451,23.009,28.41,22.208000000000002,25.44,1.607,27.734,26.275,25.068,-18.113,25.346999999999998,26.29,23.805,14.407,-2.462,25.416999999999998,27.095,26.234,23.439,12.703,-28.401,25.04300000000001,25.371,24.901999999999997,22.208000000000002,24.567,25.885,23.007,2.613,26.518,-12.828,26.905,25.01400000000001,28.594,7.912000000000001,-28.977,26.404,21.25,26.614,25.989,25.714,24.238000000000003,-0.3120000000000001,-4.115,20.962,25.833000000000002,13.669,4.302,13.854,25.395,3.014,12.749,25.359,11.505,26.844,16.06,2.843,25.171999999999997,25.855999999999998,25.185,14.586,24.404,26.314,14.635,-14.433,13.48,25.509,10.432,3.4560000000000004,25.561,15.099,25.966,21.983,26.594,-10.668,14.282,26.91200000000001,26.963,24.9,26.308000000000003,20.801,25.915,-4.315,10.101,20.25,-1.442,18.883,26.337000000000003,19.099,27.584,27.355,26.291,26.65,25.899,22.604,8.067,26.035,25.771,-9.77,-0.0020000000000000018,22.665,24.862,28.59,25.727,14.914,2.712,23.877,21.449,3.887,-2.488,24.724,20.386
1960-03-01,5.8320000000000025,8.139,19.183,22.651,18.464,27.041,25.44,2.579,20.654,24.142000000000003,26.111,6.869,24.239,29.609,22.055,25.284,4.204,29.861,28.995,26.009,-18.117,25.22900000000001,27.206,27.29600000000001,12.594000000000001,2.266,25.506,27.039,26.361,23.424,13.83,-29.26400000000001,27.263,25.506,24.956,22.309,25.474,26.048000000000002,23.715,5.791,26.625,-5.47,27.01,25.544,28.741,9.177,-29.914,26.694000000000006,22.628,27.258000000000006,26.465,25.537,25.116999999999997,5.747000000000001,-0.4480000000000002,23.285,26.21,15.342,7.4620000000000015,15.375,25.534,5.965,14.934000000000001,25.327,13.089,26.546,18.966,6.6720000000000015,24.338,26.511,26.837,14.482,24.618,25.699,18.622,-8.158000000000001,15.001,24.759,12.137,6.176,25.017,12.859000000000002,26.501,26.352,28.765,-3.881,15.373,27.304,27.027,24.465,25.67,20.813000000000002,26.884,1.65,11.924,21.45,3.028,18.468,26.576,21.829,27.734,27.633000000000006,27.097,26.548,27.46,20.89,10.504,27.349,26.271,-2.992,3.932,22.381999999999998,27.835,28.953000000000007,25.522,16.294,5.297999999999999,23.236,23.031,6.135,-0.038000000000000256,21.913,23.863000000000003
1960-04-01,12.312,11.328,21.587000000000003,22.435,14.589,27.675,21.646,6.045999999999999,25.727,29.32,26.554000000000002,9.315,26.055,29.123,20.328,24.488000000000003,9.029,31.339,29.778,25.479,-6.975,26.622,26.725,30.554,9.941,7.19,24.984,26.491,26.781,24.929,16.977,-22.969,28.056,26.018,25.522,22.18,26.135,25.734,24.036,6.6129999999999995,25.826,0.7590000000000001,27.102,25.331,27.997000000000003,12.715,-23.567,27.086,24.252,28.251,26.098000000000006,26.156,26.297,10.074,1.101,27.488000000000003,26.251,21.399,9.062000000000001,18.882,26.45,9.625,19.261,24.305,16.51,26.221,23.089,8.904,23.168000000000006,26.659000000000002,29.957,15.036,27.122,24.067,21.023000000000003,1.277,15.996,23.434,16.974,8.977,23.160999999999998,10.889000000000001,27.35100000000001,30.435,29.236,-0.516,20.521,27.533,27.145,24.494,22.084,19.899,27.579,7.0379999999999985,14.140999999999998,26.42,8.637,18.598000000000006,26.988000000000003,26.281,29.817,27.590999999999998,27.124000000000002,26.568,27.396,16.498,12.333,27.873,26.055,1.7440000000000002,6.489,21.945,29.622,28.08,24.213,17.377000000000002,9.94,23.003,27.629,8.204,8.383000000000001,17.017999999999994,24.927
1960-05-01,18.852999999999998,15.764000000000001,27.187,20.59,10.622,29.039,15.868,11.14,30.129,29.588,27.705,14.116,27.408,28.644,17.491,23.393,14.28,31.053,28.639,25.296,3.733,27.57,26.227,30.705,7.311,12.886,24.88300000000001,25.93,26.704,26.237,22.499,-10.526,29.668000000000006,27.381,26.748,22.017000000000003,26.253,25.793000000000006,24.08,8.411,25.225,9.245,26.352,25.13000000000001,27.69,17.712,-10.978,28.067,25.463,27.518,26.024,27.455,26.97300000000001,14.605,4.875,30.185,26.438000000000002,29.084,12.415999999999999,24.44400000000001,27.345,14.992,25.671,24.065,22.784,26.345,26.594,13.966,21.564,26.881,32.632000000000005,19.355,31.197,23.419,23.526,8.142000000000001,19.778,21.689,20.944000000000006,13.187,23.138,8.936,27.883000000000006,31.94,28.799,5.577000000000001,26.575,27.751,26.889,24.766,17.788,19.352999999999998,28.081,12.772,16.835,30.786,13.51,19.368,26.805999999999997,30.402,31.386,27.262,27.805,27.070999999999998,27.937,13.252,16.543,28.04,26.182,8.73,11.977,21.715,28.948,27.793000000000006,22.867,23.37,16.313,23.029,31.398000000000003,11.504000000000001,13.757,13.058,26.722
1960-06-01,25.436,19.981,31.219,19.153,8.216999999999999,29.166999999999998,14.11,14.87,33.21700000000001,28.762,27.847,16.904,27.394000000000002,26.857,18.046,23.38000000000001,18.261,29.326999999999998,27.768,24.355,9.943,28.413,25.388,31.38,5.3260000000000005,17.832,24.599,24.887,25.957,27.035,24.048,-3.804,32.144,27.891,26.961,21.450000000000006,25.422,24.303,23.763,10.061,24.55,13.98,25.09800000000001,23.54000000000001,26.067,21.645,-4.203,27.748,24.871,25.752,25.546,27.69700000000001,25.73,19.131,7.599,29.581,25.863000000000003,31.934,14.732,25.255,26.912,18.712,26.608,23.351,23.641,25.163,30.095,16.916999999999998,20.105999999999998,26.499,33.408,22.803,32.741,21.996,26.039,15.046,22.922,20.384,22.255,16.288,20.795,6.455,26.541,33.125,27.551,9.262,30.392000000000003,27.47,26.566,23.826999999999998,18.974,18.982,27.482,17.096,20.655,33.734,18.057,19.465,26.54,33.298,30.561999999999998,26.031,27.626,26.688,27.863000000000003,11.062999999999999,20.86,28.14,26.024,13.584,15.351,21.081,28.071,26.109,22.185,27.36000000000001,19.063,22.996,34.268,14.114999999999998,18.864,11.713,27.572
1960-07-01,26.6,21.046,33.907000000000004,18.108,7.4380000000000015,29.406,14.328,14.234000000000002,34.445,27.77,27.496,15.931,26.37,25.553,17.85,23.386,19.831000000000003,26.924,27.581999999999997,23.423,13.139,28.868,24.264,28.884,4.746,19.855,24.376,23.91500000000001,25.829,27.859,26.67,-0.2230000000000001,32.927,27.544,27.562,21.137,25.361,23.628,22.496,10.995999999999999,23.249000000000002,17.939,24.868,22.695,25.182,23.708000000000002,-0.5479999999999999,27.488000000000003,24.334,24.362,25.361,28.483,25.143,19.051,8.998999999999997,27.091,25.501,34.324000000000005,14.416,27.1,27.590999999999998,23.333,28.487,22.544,25.802,24.535999999999998,30.403,15.749000000000002,18.919,26.17,31.70000000000001,24.71,33.222,20.548000000000002,25.4,17.974,26.063,18.928,20.986,15.893,20.032,5.975,26.128,30.837,25.618000000000002,11.873,29.504,27.701,26.438,23.59,18.675,18.853,27.509,17.294,21.598000000000006,34.646,19.114,19.171000000000006,26.118000000000002,34.309,28.573,25.119,26.914,26.147,26.993,10.469,22.090999999999998,27.265,26.068,15.155,14.282000000000002,20.054000000000002,27.476,25.322,21.048000000000002,29.524,22.53,21.986,35.225,13.555,21.568,11.559000000000001,26.798000000000002
1960-08-01,25.749000000000002,22.531,34.005,21.3,9.907,29.267,14.741,15.204,34.231,28.654,27.715,16.651,27.014,25.535999999999998,18.644,24.153000000000002,21.11,27.064,27.574,23.704,11.87,28.963,24.659000000000002,28.958,6.308,18.978,24.979,23.539,26.001,27.861,27.239,-2.513,33.004999999999995,27.6,27.493,21.21,25.45,24.023000000000003,22.654,11.059000000000001,23.574,14.231,25.215,23.258000000000006,25.118000000000002,24.583,-2.898,27.776,24.598000000000006,24.663,26.35700000000001,28.324,25.526,19.829,7.959,26.53,25.951999999999998,33.346000000000004,14.294,27.497,27.721,25.092,28.46,22.914,26.195999999999998,24.535,30.42,16.611,19.910999999999998,26.769000000000002,31.763,26.265,33.049,21.201999999999998,25.074,16.207,26.149,21.349,21.040000000000006,16.383,19.876,6.162999999999999,26.509,31.215999999999998,25.852,10.702000000000002,29.132,27.84,26.518,23.896,19.412000000000006,19.227,27.414,17.487000000000002,20.616999999999997,34.330999999999996,19.207,20.188,26.286,33.889,27.971999999999998,25.224,27.353,26.356,27.017,14.2,21.615,27.72300000000001,26.933000000000003,13.604,15.137,21.144,27.39,25.373,21.041999999999998,30.561,21.864,22.584,34.995,13.527000000000001,20.487,12.531,27.156
1960-09-01,20.537,17.756999999999994,29.596999999999998,23.228,12.415,29.431,18.719,10.949000000000002,32.53,28.018,27.658,13.953,26.809,25.704,21.145,25.369,15.26,27.077,26.959,23.707,5.813,28.769,24.51,28.924,7.7360000000000015,14.837,24.835,24.216,25.84,27.51,25.014,-10.543,31.724,27.311,27.346999999999998,21.636,25.024,24.699,23.107,10.519,24.365,8.396,25.41800000000001,24.291999999999998,25.649,19.82,-11.034,27.965,24.326,24.77,26.929,27.901999999999997,25.586,14.524000000000001,6.4090000000000025,26.517,25.942,30.74,12.662999999999998,25.651,27.468000000000004,21.518,26.174,23.705,24.263,25.016,28.4,13.459,21.593000000000004,26.205,30.945999999999998,23.58,31.752,21.367,23.818,9.489,22.877,23.079,19.716,14.316,20.913,8.667,26.569000000000006,30.629,26.070999999999998,6.928,26.596,27.458000000000002,26.434,24.525,22.594,19.739,26.939,12.505999999999998,19.387,32.893,13.446,19.896,26.285,32.146,27.944000000000006,25.648000000000003,26.796,26.549,27.842,16.722,18.926,27.393,27.346,9.066,11.106,22.494,26.886,25.76400000000001,21.952,25.816,19.012999999999998,22.542,33.029999999999994,11.941,16.785999999999998,14.062999999999999,25.915
1960-10-01,14.27,15.204,25.244000000000003,23.885,15.134,28.883000000000006,22.9,7.5710000000000015,26.313,26.91,27.322,10.630999999999998,26.41,26.868,21.94,25.69400000000001,14.34,29.122,26.357,24.2,-1.653,28.11,24.783,28.83,9.129,7.097,24.852,24.987,25.131,26.888,23.006,-16.302,28.37,27.141,26.772,21.511,24.656,24.925,22.561999999999998,7.891000000000001,24.326,-1.1989999999999996,25.395000000000003,24.767,26.342,17.737000000000005,-16.808999999999994,27.499,24.043000000000006,25.376,27.036,27.31,24.983,11.791,2.182,24.382,26.263,23.245,9.914,23.561999999999998,27.015,14.749,22.647,24.111,21.843000000000004,25.653000000000002,26.44,10.213,23.145000000000003,26.25,30.696,21.965,30.082,21.987,22.091,0.03900000000000002,17.887,25.419,15.834000000000001,11.095,21.631999999999998,10.95,25.938,29.388,26.91,-1.608,21.641,27.547,25.866,24.369,24.736,19.992,26.572,9.231,14.020999999999999,27.463,12.082,19.68,26.054,25.818,28.95,26.136,27.029000000000003,26.248,26.774,19.394000000000002,12.582,26.854,27.369000000000003,0.48,7.126,23.56,26.09800000000001,26.45000000000001,21.953000000000007,22.991,15.395,22.925,28.142,9.439,10.089,17.724,24.053
1960-11-01,7.155,10.792,19.047,23.234,18.512,28.465,24.477,3.44,23.364,22.616,27.066,7.582000000000002,24.353,26.825,22.204,25.528,9.475,27.522,26.25,24.328000000000007,-12.279000000000002,27.121,24.76,24.842,11.640999999999998,-0.47700000000000004,25.101,25.743,25.288,25.717,18.988,-22.613000000000003,27.007,26.732,26.315,21.941,24.576,25.427,22.271,6.956,25.705,-4.666,26.564,24.813,27.092,13.617,-23.193,27.276,22.689,24.91,26.754,26.988000000000003,23.782,7.1720000000000015,0.7630000000000001,20.403,26.12,17.157,7.398,18.911,26.583,10.062,17.038,24.212,16.797,25.905,19.066,7.311,24.25,25.881999999999998,26.287,18.87,25.875,23.254,18.999,-12.274,15.212,26.071,10.649000000000001,8.107999999999999,22.734,12.035,25.525,23.979,25.878,-4.203,15.203,27.905,25.889,25.13,25.32,20.312,26.554000000000002,5.462999999999999,12.067,24.625,7.541,18.88,26.915,22.112,27.506,26.328000000000007,26.671,27.22600000000001,25.805,21.034000000000002,10.234,25.954,27.082,-2.476,4.284000000000002,23.902,25.567,27.012,23.54,17.662,9.98,22.929,24.663,6.811,3.0610000000000004,19.67,22.95300000000001
1960-12-01,1.811,7.569000000000001,11.763,23.25,20.574,26.629,26.859,-1.2949999999999997,17.816000000000006,19.796,25.988000000000003,2.373,22.444000000000006,26.868,22.77,25.402,6.365,25.53700000000001,24.638,24.524,-18.102999999999998,24.570999999999998,25.475,24.985,13.017000000000001,-6.7479999999999976,24.742,27.172,25.054000000000002,22.57,15.773,-29.201,25.241,25.387,23.958,22.211,23.494,25.454,22.004,4.863,25.672,-5.977,26.968000000000004,24.87,26.659,10.544,-29.845,26.252,20.75,23.991,25.577,24.652,22.423,3.782,-2.5460000000000003,18.137,26.06900000000001,11.896999999999998,4.404999999999999,15.948,24.669,3.344,13.347000000000001,24.528,13.366,25.298000000000002,15.522,1.7,25.068,25.779,21.000999999999998,14.315,18.447000000000006,25.41500000000001,14.754,-20.65,8.894,26.547,7.648,3.4770000000000003,23.503,13.047,24.739,22.3,26.091,-7.427,10.294,27.241,25.767,24.707,27.587,20.86,25.48,2.596,7.8370000000000015,19.21,4.268000000000002,19.521,26.763,17.667,23.843000000000004,25.44,26.351,27.097,25.33,22.139,5.3770000000000024,25.964,25.965,-5.4270000000000005,-0.904,24.177,22.741,26.908,24.216,11.035,6.023,23.971,19.823,3.8170000000000006,-2.371,22.184,19.721
1961-01-01,1.482,3.5810000000000004,11.106000000000002,22.936,21.303,26.869,28.154,-4.604,16.91,19.128,25.942,1.786,22.844,26.658,23.134,25.548000000000002,-0.179,24.654,24.28,24.28700000000001,-23.032,24.63,25.307,22.59,13.784,-8.349,25.426,27.781,25.896,22.967,11.890999999999998,-29.161,24.72,25.288,24.479,22.428,24.367,25.67,22.249,4.688,26.784,-8.047,26.407,24.844,26.794,6.12,-29.758000000000006,26.428,21.088,23.51,25.785,25.385,23.204,-2.231,-1.4099999999999997,17.514000000000006,25.563,9.14,4.851,11.64,25.096,-0.16100000000000006,9.361,24.823,9.175,25.208,12.702,1.046,25.394,25.164,20.28,12.575,18.466,26.28,14.646,-21.256,8.658999999999999,26.004,6.129,2.343,24.655,15.068,25.295,19.625,25.085,-8.64,9.391,26.663,26.659,24.582,28.117,20.986,24.534000000000002,-4.367999999999999,7.725,18.402,-3.4120000000000004,19.648,26.824,16.465,23.861,25.107,25.936,27.016,25.003,22.535,5.5360000000000005,25.974,25.782,-8.0,-1.964,23.861,22.604,27.118000000000002,25.285999999999998,10.126,1.026,24.608,19.79,3.723,-3.139,23.959,18.801
1961-02-01,1.59,4.488,14.798,22.476,20.407,26.51100000000001,27.408,0.81,17.433,19.228,25.618,6.667999999999998,23.76400000000001,27.11000000000001,22.461,25.294,1.598,26.116,26.974,24.314,-20.442,25.458,25.356,21.322000000000006,13.658,-4.8950000000000005,25.662,27.485,26.09,24.006,11.134,-33.313,26.134,24.942,24.611,22.556,24.891,25.592,23.071,5.5139999999999985,27.05,-5.339999999999999,26.835,24.784000000000002,27.858,6.282,-34.075,26.197,21.924,25.291999999999998,25.817,25.608,24.143,1.8559999999999999,-2.146,18.335,25.904,11.184,7.856,11.322,25.269000000000002,0.9279999999999999,9.748,25.411,9.031,26.288,12.664,6.207000000000002,25.779,25.893,22.83,12.359000000000002,21.854,26.929,16.067999999999998,-15.536,13.331,25.883000000000006,6.76,6.5280000000000005,25.764,15.165,25.721,19.516,25.029,-6.298000000000001,9.951,27.266,26.696,25.026,27.467,20.784,25.904,1.897,11.78,18.8,0.012000000000000007,18.711,26.778000000000002,17.765,26.014,26.545,26.621,27.39,26.158,22.792,9.991,26.105,25.561,-3.4589999999999996,2.9410000000000003,22.775,25.748,27.672,26.836,12.345999999999998,1.693,23.808000000000003,20.764000000000006,6.683,-0.42100000000000004,23.096999999999998,20.264
1961-03-01,9.260000000000002,8.812000000000003,17.525,23.021,17.863,26.595,26.164,4.2200000000000015,20.308,26.062,26.16,7.831999999999999,26.179000000000002,29.663,22.369,25.55,7.0520000000000005,29.177,28.752,26.186,-16.866,26.267000000000003,27.678,25.664,11.877,1.6,25.827,27.831,26.745,24.887,12.941,-31.967,27.286,25.208000000000002,24.694000000000006,22.464,25.99,26.361,24.165,5.839,26.945,-3.4339999999999997,26.81,25.573,29.303,10.443,-32.736,26.816,23.96,27.815,26.826,25.795,25.76,7.377999999999999,-2.396,24.665,26.09,13.87,8.865,13.727,25.957,5.291,12.93,26.201,11.351,27.323,16.448,7.398,25.419,26.437,26.336,13.562,25.6,26.579,18.996,-7.5539999999999985,15.62,25.933000000000003,13.244000000000002,7.695,25.419,12.985,26.82,24.218000000000004,28.192,-3.5669999999999997,17.526,27.212,27.159000000000002,24.915,25.28,20.898000000000003,26.938,5.609999999999999,14.193,21.479,5.933,19.125,26.093000000000004,20.968000000000004,28.567,28.148000000000003,26.959,27.123,27.467,21.127,11.543,27.674,26.469,-0.504,4.926,23.333,27.652,29.482,25.443,14.218,4.589,24.519,23.955,7.91,2.9,20.82,23.109
1961-04-01,12.818,13.725999999999999,23.683000000000003,22.627,13.949000000000002,27.319000000000006,22.888,9.61,24.509,28.517,26.684,11.587,26.859,29.457,21.4,25.147,12.417,31.484,29.055,25.884,-6.983,26.75800000000001,26.932,29.601,9.136000000000001,9.069,25.197,27.192,26.798,25.311,17.035999999999998,-21.946,28.692,25.976,25.397,22.189,26.654,25.863000000000003,24.234,4.831,26.046999999999997,-1.489,26.695999999999998,25.452,28.123,15.007,-22.565,27.292,24.961,28.189,26.875,25.823,26.794,13.295,-1.857,27.743,26.032,20.793000000000006,9.41,18.496,26.289,11.296,18.868,25.333,16.432000000000002,26.576,22.664,11.382,24.655,26.397,30.88,16.688,28.999,25.683000000000003,21.506,4.6160000000000005,17.528,24.845,17.567,10.731000000000002,23.613000000000003,10.925999999999998,27.682,29.799,29.602,-2.349,20.728,27.32800000000001,27.24,24.616,23.266,20.272000000000002,27.747,10.089,13.762,25.215,11.71,19.223000000000006,26.910999999999998,25.392,30.418000000000006,27.65,26.996,26.863000000000003,28.449,17.712,13.365,28.173,26.511,1.0659999999999998,9.247,22.913,28.805,28.389,25.059,19.848000000000006,11.79,23.762,26.616999999999997,8.544,6.758000000000001,16.255,25.235
1961-05-01,21.318,15.465000000000002,28.835,21.704,12.3,28.613000000000003,17.788,9.448,29.805,28.817,27.41800000000001,11.753,27.362,29.068,20.111,24.479,13.996,31.958,28.408,25.896,1.7009999999999998,27.333000000000002,26.94,31.184,7.536,13.533,25.426,26.554000000000002,26.69400000000001,26.035,21.0,-12.402000000000001,30.742,26.858,26.29000000000001,22.382,26.59,25.743,24.948,8.119,25.612,6.405,26.3,25.216,28.047,17.839000000000006,-12.877,27.862,25.588,28.13300000000001,26.65,26.73200000000001,27.024,13.88,5.0680000000000005,29.963,26.278000000000002,28.195999999999998,10.950999999999999,22.809,26.908,16.243,24.016,25.184,21.309,26.794,27.166,11.489,22.979,26.87,34.07,19.472,32.662,24.686,24.381,9.173,21.536,23.249,20.533,11.345999999999998,21.646,8.145,27.947,32.777,29.555,3.564,27.207,27.457,27.286,24.362,21.221,20.022,28.024,11.991,18.026,30.699,12.85,19.789,26.840999999999998,30.13600000000001,32.097,27.781,27.69100000000001,26.923,28.820999999999998,13.612,17.099,28.136,26.457,7.0870000000000015,9.705000000000002,22.682,28.127,28.182,23.335,24.381,16.285999999999998,23.83,31.719,9.818,13.495,15.696,26.729
